From	To
A8MVT0	HGNC:18835
A8MVT4	HGNC:10322
A8MVV6	HGNC:11859
A8MVW4	HGNC:19431
A8MVZ6	HGNC:1049
A8MVZ9	HGNC:418
A8MW02	HGNC:48958
A8MW19	HGNC:1268
A8MW49	HGNC:3555
A8MW50	HGNC:6541
A8MW61	HGNC:9089
A8MW78	HGNC:4562
A8MW94	HGNC:33762
A8MWG7	HGNC:26249
A8MWH4	HGNC:7398
A8MWK3	HGNC:1759
A8MWP7	HGNC:18704
A8MWQ5	HGNC:18603
A8MWQ6	HGNC:29940
A8MWR2	HGNC:30923
A8MWR6	HGNC:21696
A8MWT1	HGNC:25439
A8MWU4	HGNC:557
A8MWU7	HGNC:4087
A8MWV0	HGNC:12371
A8MWV3	HGNC:29960
A8MWW6	HGNC:6872
A8MWX0	HGNC:30078
A8MX02	HGNC:26989
A8MX07	HGNC:28209
A8MX12	HGNC:7613
A8MX14	HGNC:8002
A8MX15	HGNC:12737
A8MX17	HGNC:10634
A8MX21	HGNC:12710
A8MX29	HGNC:20716
A8MX39	HGNC:3446
A8MX49	HGNC:19388
A8MX62	HGNC:2034
A8MX69	HGNC:20707
A8MX75	HGNC:3434
A8MX94	HGNC:4638
A8MX96	HGNC:392
A8MXB6	HGNC:8140
A8MXB7	HGNC:21533
A8MXB9	HGNC:20415
A8MXE0	HGNC:8547
A8MXE8	HGNC:9834
A8MXF1	HGNC:9657
A8MXF6	HGNC:9800
A8MXH2	HGNC:7640
A8MXH5	HGNC:2208
A8MXJ9	HGNC:22222
A8MXK4	HGNC:10442
A8MXK5	HGNC:16655
A8MXL6	HGNC:10697
A8MXN1	HGNC:30078
A8MXP8	HGNC:9935
A8MXP9	HGNC:6912
A8MXQ1	HGNC:13524
A8MXQ8	HGNC:2905
A8MXR0	HGNC:6703
A8MXR1	HGNC:15513
A8MXR3	HGNC:5186
A8MXR8	HGNC:24280
A8MXT8	HGNC:9756
A8MXU7	HGNC:936
A8MXW3	HGNC:2518
A8MXX7	HGNC:26845
A8MXY0	HGNC:11439
A8MXZ4	HGNC:13309
A8MXZ9	HGNC:7551
A8MY26	HGNC:3044
A8MY32	HGNC:34005
A8MY43	HGNC:16902
A8MY48	HGNC:6874
A8MY60	HGNC:25708
A8MY76	HGNC:19826
A8MY87	HGNC:6465
A8MYA3	HGNC:28073
A8MYB8	HGNC:405
A8MYC1	HGNC:30081
A8MYD4	HGNC:16880
A8MYD4	HGNC:11338
A8MYE6	HGNC:6155
A8MYG5	HGNC:15923
A8MYG7	HGNC:24123
A8MYJ1	HGNC:371
A8MYJ8	HGNC:7686
A8MYK1	HGNC:10322
A8MYL5	HGNC:84
A8MYM6	HGNC:24670
A8MYN5	HGNC:250
A8MYP9	HGNC:25177
A8MYQ9	HGNC:16519
A8MYR2	HGNC:14133
A8MYR4	HGNC:4647
A8MYR7	HGNC:2905
A8MYS5	HGNC:17893
A8MYT4	HGNC:8974
A8MYV2	HGNC:6723
A8MYV4	HGNC:30866
A8MYV6	HGNC:4910
A8MYZ9	HGNC:1843
A8MZ10	HGNC:2420
A8MZ14	HGNC:3045
A8MZ24	HGNC:3446
A8MZ31	HGNC:6839
A8MZ54	HGNC:11433
A8MZ63	HGNC:1506
A8MZ84	HGNC:6477
A8MZ87	HGNC:20716
A8MZA0	HGNC:14534
A8MZB2	HGNC:15908
A8MZF5	HGNC:17893
A8MZF8	HGNC:30321
A8MZF9	HGNC:3030
A8MZG1	HGNC:11785
A8MZH0	HGNC:6603
A8MZH3	HGNC:6925
A8MZH8	HGNC:13524
A8MZI2	HGNC:24276
A8MZI4	HGNC:30268
A8MZI9	HGNC:10471
A8WI61	HGNC:14256
A8WI62	HGNC:14256
A8XR14	HGNC:20420
A9C4B8	HGNC:15505
A9C4B9	HGNC:15506
A9IYQ1	HGNC:20418
A9J4F5	HGNC:30943
A9J571	HGNC:1104
A9J575	HGNC:1104
A9JX13	HGNC:11631
A9UF05	HGNC:1014
A9UJN3	HGNC:27867
A9UJN9	HGNC:8800
A9UJP0	HGNC:8800
A9UJP8	HGNC:26082
A9UJP9	HGNC:7038
A9UJQ0	HGNC:7038
A9UJQ1	HGNC:7038
A9UJY6	HGNC:28573
A9UJY7	HGNC:28573
A9XU13	HGNC:1599
A9Z1W1	HGNC:14674
A9Z1W8	HGNC:16252
A9Z1W9	HGNC:31454
A9Z1X7	HGNC:16638
A9Z1Z2	HGNC:9984
A9Z1Z8	HGNC:4581
B0AZP7	HGNC:16919
B0AZS3	HGNC:9207
B0AZS4	HGNC:11590
B0AZS6	HGNC:12855
B0AZS9	HGNC:1085
B0AZT5	HGNC:29533
B0AZU2	HGNC:1314
B0AZU3	HGNC:16863
B0AZV0	HGNC:30796
B0AZV2	HGNC:3358
B0FLL2	HGNC:8873
B0FWH5	HGNC:10839
B0FWH6	HGNC:10839
B0FWH7	HGNC:10839
B0QXZ4	HGNC:11980
B0QXZ5	HGNC:2955
B0QXZ6	HGNC:1556
B0QXZ8	HGNC:5003
B0QXZ9	HGNC:5003
B0QY01	HGNC:11982
B0QY02	HGNC:11982
B0QY04	HGNC:7662
B0QY07	HGNC:2436
B0QY08	HGNC:6511
B0QY11	HGNC:6511
B0QY16	HGNC:1314
B0QY18	HGNC:1314
B0QY20	HGNC:1314
B0QY21	HGNC:8065
B0QY26	HGNC:1313
B0QY27	HGNC:1313
B0QY28	HGNC:1313
B0QY29	HGNC:1313
B0QY30	HGNC:1310
B0QY34	HGNC:2453
B0QY35	HGNC:2453
B0QY36	HGNC:2453
B0QY51	HGNC:26185
B0QY53	HGNC:1307
B0QY54	HGNC:1307
B0QY55	HGNC:28953
B0QY56	HGNC:28953
B0QY57	HGNC:28953
B0QY58	HGNC:28953
B0QY59	HGNC:4669
B0QY60	HGNC:14210
B0QY63	HGNC:14210
B0QY64	HGNC:14210
B0QY65	HGNC:14210
B0QY66	HGNC:14210
B0QY67	HGNC:14210
B0QY68	HGNC:14210
B0QY69	HGNC:14210
B0QY70	HGNC:6780
B0QY71	HGNC:6780
B0QY74	HGNC:14334
B0QY80	HGNC:25228
B0QY81	HGNC:25228
B0QY83	HGNC:14334
B0QY84	HGNC:14334
B0QY86	HGNC:29804
B0QY89	HGNC:18138
B0QY90	HGNC:18138
B0QY91	HGNC:29804
B0QY92	HGNC:7046
B0QY93	HGNC:7046
B0QY94	HGNC:25979
B0QY95	HGNC:25979
B0QYA2	HGNC:26264
B0QYA4	HGNC:3278
B0QYA5	HGNC:3278
B0QYA6	HGNC:3278
B0QYA7	HGNC:3278
B0QYA8	HGNC:3278
B0QYB2	HGNC:25705
B0QYB3	HGNC:16517
B0QYB6	HGNC:16517
B0QYC0	HGNC:6009
B0QYC1	HGNC:6009
B0QYC2	HGNC:6009
B0QYC3	HGNC:16422
B0QYC4	HGNC:16422
B0QYC6	HGNC:17014
B0QYC7	HGNC:17014
B0QYC8	HGNC:17014
B0QYC9	HGNC:6562
B0QYD3	HGNC:17352
B0QYE0	HGNC:2927
B0QYE1	HGNC:2927
B0QYE9	HGNC:9039
B0QYF0	HGNC:26203
B0QYF7	HGNC:6915
B0QYF8	HGNC:6915
B0QYF9	HGNC:8504
B0QYG7	HGNC:8571
B0QYG8	HGNC:8571
B0QYG9	HGNC:8571
B0QYH1	HGNC:26599
B0QYH2	HGNC:28913
B0QYH3	HGNC:26599
B0QYH4	HGNC:10763
B0QYH5	HGNC:10763
B0QYI1	HGNC:1309
B0QYI3	HGNC:1309
B0QYI5	HGNC:24204
B0QYJ1	HGNC:1308
B0QYJ2	HGNC:1308
B0QYJ3	HGNC:3508
B0QYJ4	HGNC:3508
B0QYJ5	HGNC:3508
B0QYJ6	HGNC:3508
B0QYJ7	HGNC:3508
B0QYK0	HGNC:3508
B0QYK2	HGNC:18036
B0QYK3	HGNC:18036
B0QYK4	HGNC:18036
B0QYK5	HGNC:18036
B0QYK8	HGNC:619
B0QYL4	HGNC:16270
B0QYL8	HGNC:9193
B0QYL9	HGNC:9193
B0QYM1	HGNC:18589
B0QYM2	HGNC:18589
B0QYM5	HGNC:29190
B0QYM9	HGNC:14654
B0QYN0	HGNC:14654
B0QYN4	HGNC:15905
B0QYN5	HGNC:15905
B0QYN7	HGNC:12485
B0QYP2	HGNC:1557
B0QYP3	HGNC:1557
B0QYP4	HGNC:29179
B0QYP5	HGNC:29179
B0QYP8	HGNC:14653
B0QYQ2	HGNC:16228
B0QYQ6	HGNC:29173
B0QYQ9	HGNC:15854
B0QYR0	HGNC:15854
B0QYR1	HGNC:15854
B0QYR5	HGNC:17842
B0QYR6	HGNC:17842
B0QYR8	HGNC:17842
B0QYR9	HGNC:17842
B0QYS0	HGNC:17842
B0QYS1	HGNC:17842
B0QYS2	HGNC:17842
B0QYS3	HGNC:17842
B0QYS4	HGNC:17842
B0QYS5	HGNC:17842
B0QYS6	HGNC:11753
B0QYS7	HGNC:11753
B0QYT2	HGNC:25165
B0QYT4	HGNC:9854
B0QYT5	HGNC:9854
B0QYT6	HGNC:9854
B0QYV1	HGNC:9906
B0QYV8	HGNC:661
B0QYV9	HGNC:661
B0QYW2	HGNC:25161
B0QYW5	HGNC:10987
B0QYW7	HGNC:3467
B0QYX1	HGNC:9232
B0QYX2	HGNC:9232
B0QYY0	HGNC:16098
B0QYY4	HGNC:9906
B0QYY6	HGNC:9906
B0QYY7	HGNC:9906
B0QYZ7	HGNC:16687
B0QYZ8	HGNC:6511
B0QYZ9	HGNC:6511
B0QZ00	HGNC:6511
B0QZ01	HGNC:6511
B0QZ02	HGNC:6511
B0QZ18	HGNC:2314
B0QZ19	HGNC:16098
B0QZ26	HGNC:21094
B0QZ29	HGNC:21345
B0QZ35	HGNC:14929
B0QZ36	HGNC:9828
B0QZ37	HGNC:9828
B0QZ40	HGNC:24015
B0QZ43	HGNC:16947
B0QZ50	HGNC:24566
B0QZ51	HGNC:24566
B0QZ55	HGNC:30935
B0QZ60	HGNC:17071
B0QZ65	HGNC:23375
B0QZ72	HGNC:24566
B0QZ77	HGNC:13824
B0QZ88	HGNC:15513
B0QZ99	HGNC:15513
B0QZA0	HGNC:15513
B0QZA8	HGNC:14074
B0QZC1	HGNC:23045
B0QZC9	HGNC:29501
B0QZD0	HGNC:29501
B0QZD3	HGNC:15515
B0QZD4	HGNC:15515
B0QZD5	HGNC:14074
B0QZE1	HGNC:20672
B0QZE2	HGNC:16966
B0QZE6	HGNC:10761
B0QZG3	HGNC:23621
B0QZK4	HGNC:24973
B0QZK5	HGNC:24973
B0QZK6	HGNC:24973
B0QZK7	HGNC:24973
B0QZK8	HGNC:24973
B0QZK9	HGNC:24973
B0QZZ2	HGNC:20672
B0QZZ3	HGNC:20672
B0QZZ4	HGNC:20672
B0R0U3	HGNC:20982
B0S7V6	HGNC:13930
B0S872	HGNC:9326
B0S8I6	HGNC:18786
B0S8I7	HGNC:26058
B0UX83	HGNC:13919
B0UXB6	HGNC:13921
B0UXQ0	HGNC:4931
B0V092	HGNC:13930
B0V3J0	HGNC:15506
B0VJY8	HGNC:15500
B0YIW2	HGNC:610
B0YIW6	HGNC:649
B0YIZ1	HGNC:29526
B0YIZ6	HGNC:2548
B0YJ06	HGNC:2977
B0YJ33	HGNC:6483
B0YJC4	HGNC:12692
B0YJC5	HGNC:12692
B0ZBE8	HGNC:7939
B0ZBF6	HGNC:7979
B0ZBF7	HGNC:7979
B0ZBF8	HGNC:7979
B1A4G9	HGNC:4261
B1A4H2	HGNC:2440
B1A4H9	HGNC:2441
B1AH48	HGNC:12388
B1AH49	HGNC:7223
B1AH56	HGNC:18626
B1AH58	HGNC:18626
B1AH59	HGNC:24103
B1AH60	HGNC:24103
B1AH62	HGNC:1306
B1AH63	HGNC:1306
B1AH72	HGNC:9704
B1AH77	HGNC:9802
B1AH78	HGNC:9802
B1AH79	HGNC:9802
B1AH80	HGNC:9802
B1AH86	HGNC:4563
B1AH87	HGNC:1158
B1AH90	HGNC:13441
B1AH94	HGNC:618
B1AH95	HGNC:618
B1AH96	HGNC:618
B1AH99	HGNC:7579
B1AHA5	HGNC:8065
B1AHA8	HGNC:5013
B1AHA9	HGNC:6948
B1AHB1	HGNC:6948
B1AHB2	HGNC:6948
B1AHC2	HGNC:677
B1AHC3	HGNC:34512
B1AHC4	HGNC:34512
B1AHC4	HGNC:677
B1AHC5	HGNC:25161
B1AHC6	HGNC:25161
B1AHC8	HGNC:4055
B1AHC9	HGNC:4055
B1AHD1	HGNC:7819
B1AHD3	HGNC:30259
B1AHE3	HGNC:10549
B1AHE4	HGNC:10549
B1AHF3	HGNC:2873
B1AHF5	HGNC:31682
B1AHF8	HGNC:677
B1AHG3	HGNC:31682
B1AHG4	HGNC:31682
B1AHH1	HGNC:12801
B1AHH2	HGNC:12801
B1AHH4	HGNC:9505
B1AHH5	HGNC:9505
B1AHH6	HGNC:9505
B1AHI7	HGNC:14867
B1AHI8	HGNC:14867
B1AHJ0	HGNC:14867
B1AHJ2	HGNC:14867
B1AHJ3	HGNC:14867
B1AHJ5	HGNC:12021
B1AHJ6	HGNC:12021
B1AHJ7	HGNC:12021
B1AHJ8	HGNC:12021
B1AHJ9	HGNC:12021
B1AHK0	HGNC:12021
B1AHL2	HGNC:3600
B1AHL4	HGNC:3600
B1AHL9	HGNC:24888
B1AHM4	HGNC:3600
B1AHM5	HGNC:3600
B1AHM6	HGNC:3600
B1AHM7	HGNC:3600
B1AHM8	HGNC:3600
B1AHM9	HGNC:3600
B1AHN3	HGNC:3600
B1AHN4	HGNC:10987
B1AHQ6	HGNC:18352
B1AHQ7	HGNC:18352
B1AHQ8	HGNC:18352
B1AHR1	HGNC:10750
B1AHR2	HGNC:10750
B1AHR3	HGNC:27161
B1AHR5	HGNC:2400
B1AJQ5	HGNC:28530
B1AJQ6	HGNC:11430
B1AJR6	HGNC:9682
B1AJR8	HGNC:9682
B1AJR9	HGNC:9682
B1AJS0	HGNC:9682
B1AJS1	HGNC:773
B1AJS3	HGNC:28840
B1AJU2	HGNC:30766
B1AJU4	HGNC:6121
B1AJV1	HGNC:13156
B1AJV2	HGNC:13156
B1AJW0	HGNC:3670
B1AJW1	HGNC:9059
B1AJW2	HGNC:9059
B1AJW3	HGNC:9059
B1AJW4	HGNC:9059
B1AJY5	HGNC:9555
B1AJY6	HGNC:9555
B1AJY7	HGNC:9555
B1AJZ5	HGNC:19080
B1AJZ6	HGNC:12783
B1AK13	HGNC:5005
B1AK17	HGNC:3670
B1AK19	HGNC:9595
B1AK20	HGNC:25570
B1AK43	HGNC:6764
B1AK44	HGNC:6764
B1AK45	HGNC:6764
B1AK46	HGNC:6764
B1AK47	HGNC:6764
B1AK61	HGNC:18270
B1AK63	HGNC:25674
B1AK73	HGNC:15917
B1AK81	HGNC:8965
B1AK85	HGNC:1491
B1AK87	HGNC:1491
B1AK88	HGNC:1491
B1AK95	HGNC:19884
B1AKA7	HGNC:11753
B1AKA9	HGNC:11753
B1AKB1	HGNC:11753
B1AKB2	HGNC:11753
B1AKB4	HGNC:11753
B1AKB5	HGNC:11753
B1AKB6	HGNC:6967
B1AKB7	HGNC:6967
B1AKB8	HGNC:6967
B1AKB9	HGNC:6967
B1AKC0	HGNC:6967
B1AKC1	HGNC:6967
B1AKC3	HGNC:8607
B1AKC7	HGNC:9874
B1AKC8	HGNC:29045
B1AKC9	HGNC:3393
B1AKD8	HGNC:21299
B1AKE5	HGNC:12326
B1AKE6	HGNC:12326
B1AKE7	HGNC:12326
B1AKE8	HGNC:12326
B1AKE9	HGNC:12326
B1AKF1	HGNC:12326
B1AKF2	HGNC:12326
B1AKF3	HGNC:12326
B1AKF4	HGNC:12326
B1AKF5	HGNC:12326
B1AKF6	HGNC:12326
B1AKF7	HGNC:2259
B1AKG0	HGNC:4888
B1AKI2	HGNC:20564
B1AKI4	HGNC:20564
B1AKI5	HGNC:20564
B1AKI6	HGNC:20564
B1AKJ1	HGNC:2218
B1AKJ3	HGNC:2218
B1AKJ5	HGNC:7995
B1AKJ6	HGNC:16386
B1AKK6	HGNC:15494
B1AKL4	HGNC:16687
B1AKL5	HGNC:16687
B1AKL6	HGNC:16687
B1AKM6	HGNC:8999
B1AKM8	HGNC:8999
B1AKM9	HGNC:8999
B1AKN0	HGNC:8999
B1AKN3	HGNC:9965
B1AKN5	HGNC:7784
B1AKN6	HGNC:7784
B1AKN7	HGNC:7784
B1AKN8	HGNC:7784
B1AKP1	HGNC:20659
B1AKP2	HGNC:20659
B1AKP7	HGNC:11571
B1AKP8	HGNC:3942
B1AKQ2	HGNC:3942
B1AKQ8	HGNC:4396
B1AKR1	HGNC:24193
B1AKR2	HGNC:27916
B1AKR3	HGNC:27916
B1AKR6	HGNC:15468
B1AKS2	HGNC:16253
B1AKS3	HGNC:16253
B1AKS5	HGNC:8592
B1AKS7	HGNC:13043
B1AKT1	HGNC:25356
B1AKT2	HGNC:18531
B1AKT3	HGNC:24251
B1AKU2	HGNC:592
B1AKU3	HGNC:592
B1AKV2	HGNC:15891
B1AKV3	HGNC:15891
B1AKV4	HGNC:15891
B1AKV6	HGNC:15891
B1AKW3	HGNC:3520
B1AKY9	HGNC:800
B1AKZ3	HGNC:8822
B1AKZ5	HGNC:8822
B1AKZ9	HGNC:1074
B1AL00	HGNC:1074
B1AL05	HGNC:14517
B1AL06	HGNC:14517
B1AL11	HGNC:29381
B1AL12	HGNC:29381
B1AL13	HGNC:29381
B1AL16	HGNC:17814
B1AL33	HGNC:12557
B1AL40	HGNC:13041
B1AL42	HGNC:13041
B1AL55	HGNC:14341
B1AL69	HGNC:17179
B1AL79	HGNC:9406
B1AL80	HGNC:3319
B1ALA1	HGNC:20367
B1ALA7	HGNC:9462
B1ALA9	HGNC:9462
B1ALB4	HGNC:16792
B1ALB6	HGNC:7661
B1ALB7	HGNC:7661
B1ALC0	HGNC:708
B1ALC2	HGNC:29416
B1ALC3	HGNC:21495
B1ALD0	HGNC:572
B1ALD1	HGNC:572
B1ALD2	HGNC:572
B1ALD3	HGNC:572
B1ALD5	HGNC:11071
B1ALD8	HGNC:16953
B1ALD9	HGNC:16953
B1ALF6	HGNC:11098
B1ALG1	HGNC:11098
B1ALG2	HGNC:11098
B1ALG5	HGNC:11098
B1ALG6	HGNC:4861
B1ALH6	HGNC:8940
B1ALJ5	HGNC:32331
B1ALJ8	HGNC:13533
B1ALK7	HGNC:15607
B1ALM3	HGNC:1397
B1ALM4	HGNC:18823
B1ALM5	HGNC:18823
B1ALM7	HGNC:18823
B1ALM8	HGNC:18823
B1ALP5	HGNC:27263
B1ALP6	HGNC:27263
B1ALR7	HGNC:3584
B1ALS0	HGNC:9414
B1ALU1	HGNC:18582
B1ALU3	HGNC:18582
B1ALY0	HGNC:33529
B1ALY4	HGNC:10253
B1AM15	HGNC:16172
B1AM21	HGNC:4390
B1AM27	HGNC:12566
B1AM31	HGNC:26564
B1AM43	HGNC:24340
B1AM48	HGNC:3313
B1AM49	HGNC:3313
B1AM58	HGNC:25943
B1AM64	HGNC:2888
B1AM81	HGNC:18052
B1AM99	HGNC:13834
B1AMA1	HGNC:13834
B1AMA2	HGNC:13834
B1AMA5	HGNC:18752
B1AMA6	HGNC:18752
B1AMB1	HGNC:18752
B1AMB2	HGNC:18752
B1AMB6	HGNC:18638
B1AMB7	HGNC:18638
B1AMF0	HGNC:19268
B1AMF1	HGNC:19268
B1AMG5	HGNC:8747
B1AMG8	HGNC:8747
B1AMI1	HGNC:29
B1AMI2	HGNC:29
B1AMJ5	HGNC:18672
B1AMN7	HGNC:25330
B1AMN9	HGNC:20612
B1AMP1	HGNC:22393
B1AMP9	HGNC:20392
B1AMR3	HGNC:14561
B1AMR4	HGNC:14561
B1AMS2	HGNC:15848
B1AMS8	HGNC:11355
B1AMS9	HGNC:11355
B1AMT0	HGNC:11355
B1AMT1	HGNC:11355
B1AMT2	HGNC:11355
B1AMT3	HGNC:11355
B1AMT4	HGNC:11355
B1AMT9	HGNC:20714
B1AMU0	HGNC:20714
B1AMU3	HGNC:17286
B1AMU4	HGNC:17286
B1AMU5	HGNC:20714
B1AMU7	HGNC:17286
B1AMV7	HGNC:16088
B1AMV8	HGNC:16088
B1AMW1	HGNC:1688
B1AMW3	HGNC:25892
B1AMW7	HGNC:1745
B1AMX5	HGNC:24703
B1AMX7	HGNC:12032
B1AMX8	HGNC:12032
B1AMX9	HGNC:12032
B1AMY1	HGNC:12032
B1AN12	HGNC:1952
B1AN15	HGNC:30071
B1AN48	HGNC:11268
B1AN51	HGNC:18309
B1AN62	HGNC:17877
B1AN85	HGNC:11828
B1AN86	HGNC:11828
B1AN89	HGNC:3298
B1AN91	HGNC:3298
B1AN92	HGNC:3298
B1AN99	HGNC:9486
B1ANA3	HGNC:7601
B1ANB7	HGNC:13358
B1ANE3	HGNC:7468
B1ANE6	HGNC:6903
B1ANG9	HGNC:4693
B1ANH0	HGNC:4693
B1ANH2	HGNC:4693
B1ANH3	HGNC:4693
B1ANH5	HGNC:4693
B1ANH6	HGNC:4693
B1ANL0	HGNC:438
B1ANM0	HGNC:6569
B1ANM7	HGNC:3578
B1ANN4	HGNC:31437
B1ANN8	HGNC:7534
B1ANR0	HGNC:8557
B1ANR1	HGNC:8557
B1ANV5	HGNC:25892
B1ANW7	HGNC:7988
B1ANY6	HGNC:15607
B1AP03	HGNC:25488
B1AP13	HGNC:2665
B1AP15	HGNC:2665
B1AP22	HGNC:9509
B1AP38	HGNC:6076
B1AP42	HGNC:25247
B1AP46	HGNC:23196
B1AP52	HGNC:16051
B1AP58	HGNC:2312
B1AP59	HGNC:2312
B1AP61	HGNC:23416
B1AP63	HGNC:3166
B1AP70	HGNC:18113
B1APE1	HGNC:4648
B1APE2	HGNC:4648
B1APF6	HGNC:9381
B1APF7	HGNC:9381
B1APF8	HGNC:9381
B1APF9	HGNC:9381
B1APG0	HGNC:9381
B1APG1	HGNC:9381
B1APG2	HGNC:9381
B1APG3	HGNC:9381
B1APH0	HGNC:30988
B1APJ0	HGNC:17312
B1APK7	HGNC:24264
B1APK8	HGNC:28652
B1APM2	HGNC:10001
B1APM4	HGNC:11177
B1APN9	HGNC:9248
B1APP6	HGNC:8878
B1APP8	HGNC:8878
B1APQ0	HGNC:17663
B1APQ1	HGNC:17663
B1APR7	HGNC:3521
B1APT3	HGNC:29303
B1APT5	HGNC:7136
B1APT6	HGNC:7136
B1APY4	HGNC:10257
B1APY8	HGNC:3315
B1APY9	HGNC:3315
B1AQ11	HGNC:14599
B1AQ20	HGNC:25032
B1AQ29	HGNC:13107
B1AQ52	HGNC:15944
B1AQ54	HGNC:15944
B1AQ55	HGNC:15944
B1AQ60	HGNC:30316
B1AQ61	HGNC:12500
B1AQ67	HGNC:18368
B1AQ74	HGNC:25486
B1AQK4	HGNC:1389
B1AQK6	HGNC:1389
B1AQK7	HGNC:1389
B1AQM6	HGNC:28491
B1AQM9	HGNC:26486
B1AQN8	HGNC:14543
B1AQP1	HGNC:12593
B1AQP5	HGNC:2755
B1AQP8	HGNC:3401
B1AQP9	HGNC:3401
B1AQT1	HGNC:494
B1AQT3	HGNC:14621
B1AQT4	HGNC:14621
B1AR60	HGNC:11471
B1AR61	HGNC:4922
B1AR62	HGNC:4922
B1AR63	HGNC:4922
B1AR72	HGNC:20822
B1ARF3	HGNC:6077
B1ARL5	HGNC:27298
B1ARP7	HGNC:26059
B1ARP8	HGNC:6815
B1AT46	HGNC:4370
B1AUU8	HGNC:3419
B1AV70	HGNC:28304
B1AVM8	HGNC:14469
B1AVQ5	HGNC:7508
B1AVQ7	HGNC:7508
B1AVT0	HGNC:2069
B1AVU8	HGNC:9498
B1AVV0	HGNC:13733
B1AVV1	HGNC:20304
B1AVV4	HGNC:31440
B1AXG1	HGNC:10432
B1AXG2	HGNC:10432
B1AZ06	HGNC:11851
B1B047	HGNC:30830
B1B0D4	HGNC:14631
B1B0G8	HGNC:3546
B1B0G9	HGNC:3546
B1B0M1	HGNC:18706
B1B153	HGNC:1485
B1B154	HGNC:1485
B1B1E7	HGNC:2563
B1B1F0	HGNC:9936
B1B1F5	HGNC:14124
B1B1G1	HGNC:9086
B1B1G2	HGNC:9086
B1B1G3	HGNC:9086
B1B1G4	HGNC:9086
B1B1G5	HGNC:9086
B1B1G6	HGNC:9086
B1B1H9	HGNC:3670
B1B1I8	HGNC:8620
B1B1I9	HGNC:8620
B1B1J0	HGNC:8620
B1B1J6	HGNC:21592
B1N949	HGNC:9248
B1P2N7	HGNC:8060
B1P2N8	HGNC:8060
B1P2N9	HGNC:8060
B1P7G3	HGNC:29882
B1Q2N1	HGNC:17821
B2CKK9	HGNC:19893
B2CM71	HGNC:23690
B2CM72	HGNC:23690
B2CM73	HGNC:23690
B2CPU0	HGNC:6909
B2R4P8	HGNC:7629
B2R513	HGNC:10860
B2R526	HGNC:607
B2R550	HGNC:16665
B2R5P6	HGNC:12437
B2R5P7	HGNC:8806
B2R5S4	HGNC:9176
B2R5V2	HGNC:8527
B2R6J4	HGNC:7640
B2R6T7	HGNC:9462
B2R6Y6	HGNC:28594
B2R8E1	HGNC:13727
B2R8R9	HGNC:8691
B2R967	HGNC:2358
B2R9C2	HGNC:28492
B2R9R8	HGNC:23295
B2RA51	HGNC:16484
B2RAA6	HGNC:14259
B2RAI7	HGNC:11849
B2RAW1	HGNC:1133
B2RBE6	HGNC:24968
B2RBR5	HGNC:4401
B2RBW0	HGNC:18368
B2RC61	HGNC:2606
B2RC97	HGNC:16400
B2RCS5	HGNC:164
B2RCV7	HGNC:28808
B2RCZ3	HGNC:7159
B2RD33	HGNC:2634
B2RD65	HGNC:20512
B2RDT5	HGNC:28128
B2REA4	HGNC:9346
B2REA5	HGNC:9346
B2REB0	HGNC:10519
B2REB7	HGNC:10760
B2REC4	HGNC:26062
B2REC5	HGNC:26062
B2REC8	HGNC:23488
B2RG53	HGNC:31700
B2RG63	HGNC:31700
B2RG76	HGNC:31700
B2RGG0	HGNC:31700
B2RMW6	HGNC:19123
B2RND3	HGNC:19622
B2RNG4	HGNC:33440
B2RPG6	HGNC:22916
B2RPL7	HGNC:26220
B2RTQ9	HGNC:23168
B2RTR6	HGNC:19740
B2RTV5	HGNC:6135
B2RUV0	HGNC:31816
B2RXK5	HGNC:19952
B2RXK7	HGNC:23455
B2WTI3	HGNC:19355
B2WTI4	HGNC:19355
B2ZWG8	HGNC:28855
B2ZWG9	HGNC:28855
B2ZWH0	HGNC:28855
B2ZWH1	HGNC:30423
B3KM64	HGNC:8652
B3KM87	HGNC:6912
B3KMG0	HGNC:4315
B3KMG4	HGNC:15492
B3KMK8	HGNC:44667
B3KMM0	HGNC:20944
B3KMY6	HGNC:20349
B3KN04	HGNC:14950
B3KN26	HGNC:26057
B3KN43	HGNC:14483
B3KN73	HGNC:20185
B3KN96	HGNC:14033
B3KNB6	HGNC:28115
B3KNJ4	HGNC:30660
B3KNL7	HGNC:28128
B3KNQ0	HGNC:29563
B3KNR7	HGNC:4131
B3KNS5	HGNC:25604
B3KNT7	HGNC:19265
B3KNT8	HGNC:7637
B3KNW1	HGNC:555
B3KNX7	HGNC:8590
B3KNX9	HGNC:13921
B3KNZ8	HGNC:16923
B3KP09	HGNC:25994
B3KP41	HGNC:8921
B3KP42	HGNC:28971
B3KP49	HGNC:29285
B3KP81	HGNC:7001
B3KP87	HGNC:28108
B3KP96	HGNC:17241
B3KPB7	HGNC:25987
B3KPE6	HGNC:29238
B3KPG5	HGNC:19667
B3KPJ0	HGNC:443
B3KPJ4	HGNC:3183
B3KPK0	HGNC:19317
B3KPU1	HGNC:4398
B3KPU9	HGNC:26435
B3KPW7	HGNC:3439
B3KPX4	HGNC:17856
B3KPY8	HGNC:16769
B3KQ07	HGNC:27606
B3KQ23	HGNC:6995
B3KQ25	HGNC:9570
B3KQ29	HGNC:11840
